point,e_1,e_2,e_3,e_4,e_5,e_6,e_7,e_8,bars,beat,time_value,finger
2642,0.,0.031496,0.,-0.015748,-0.055118,0.007874,-0.015748,-0.055118,1,3,0.706576,0
2643,-0.007874,-0.03937,-0.062992,0.007874,-0.228346,-0.047244,0.,-0.055118,1,3,0.687226,0
2644,-0.023622,-0.03937,0.007874,-0.015748,0.220472,-0.015748,-0.015748,-0.031496,1,3,0.687226,0
2645,-0.007874,-0.047244,-0.047244,-0.07874,-0.086614,-0.023622,-0.015748,-0.015748,1,3,0.667876,0
2646,-0.007874,-0.023622,-0.015748,0.015748,0.11811,-0.007874,0.007874,-0.094488,1,3,0.667876,0
2647,-0.007874,0.03937,0.070866,0.03937,-0.094488,0.,-0.007874,0.023622,1,3,0.648526,0
2648,-0.023622,0.,-0.047244,-0.031496,0.015748,-0.015748,0.007874,-0.047244,1,3,0.648526,0
2649,0.,-0.055118,-0.015748,0.03937,-0.03937,-0.031496,-0.007874,0.086614,1,3,0.629176,0
2650,-0.031496,-0.03937,-0.007874,0.,0.062992,0.,0.023622,0.007874,1,3,0.629176,0
2651,0.015748,0.03937,0.,-0.055118,-0.11811,-0.031496,0.015748,-0.015748,1,3,0.609826,0
2652,-0.055118,-0.015748,-0.015748,-0.03937,-0.086614,-0.03937,-0.007874,0.07874,1,3,0.609826,0
2653,0.047244,0.031496,-0.031496,-0.007874,-0.007874,0.015748,-0.023622,-0.055118,1,3,0.609826,0
2654,0.,-0.031496,-0.015748,-0.015748,-0.094488,-0.007874,-0.055118,0.023622,1,3,0.609826,0
2655,-0.031496,-0.102362,0.007874,0.125984,0.425197,0.086614,0.,0.015748,1,3,0.590476,0
2656,0.015748,0.015748,-0.023622,-0.07874,-0.251969,-0.031496,0.,-0.055118,1,3,0.590476,0
2657,0.023622,0.015748,0.070866,0.055118,0.007874,-0.031496,-0.007874,0.031496,1,3,0.571126,0
2658,0.015748,0.03937,-0.015748,0.015748,0.,-0.023622,-0.015748,0.03937,1,3,0.571126,0
2659,-0.023622,0.023622,-0.015748,0.,-0.015748,-0.015748,0.015748,-0.07874,1,3,0.551776,0
2660,-0.015748,-0.110236,-0.023622,-0.03937,-0.007874,-0.023622,-0.015748,0.007874,1,3,0.551776,0
2661,0.015748,0.07874,0.015748,0.,-0.03937,0.,0.,0.015748,1,3,0.532426,0
2662,-0.031496,-0.055118,-0.023622,-0.023622,0.031496,-0.031496,-0.007874,-0.125984,1,3,0.532426,0
2663,0.023622,0.015748,-0.023622,-0.023622,0.055118,-0.023622,-0.007874,0.086614,1,3,0.513076,0
2664,0.015748,-0.023622,-0.007874,-0.007874,-0.07874,-0.007874,0.007874,0.,1,3,0.513076,0
2665,-0.055118,0.,-0.015748,0.007874,0.047244,-0.031496,-0.007874,0.015748,1,3,0.513076,0
2666,0.015748,0.07874,0.023622,-0.015748,0.,-0.015748,-0.015748,0.047244,1,3,0.513076,0
2667,-0.007874,-0.023622,0.007874,0.,0.023622,0.015748,-0.007874,-0.007874,1,3,0.493726,0
2668,-0.015748,0.007874,-0.007874,0.062992,0.070866,0.007874,-0.031496,0.031496,1,3,0.474376,0
2669,-0.023622,-0.031496,0.007874,-0.055118,0.015748,0.,-0.031496,0.047244,1,3,0.474376,0
2670,-0.015748,0.015748,0.007874,0.047244,-0.015748,0.031496,0.023622,-0.062992,1,3,0.474376,0
2671,-0.007874,0.,-0.015748,-0.015748,-0.149606,0.007874,-0.023622,-0.023622,1,3,0.455026,0
2672,-0.023622,-0.070866,-0.015748,-0.102362,0.023622,-0.007874,0.007874,0.031496,1,3,0.435676,0
2673,-0.023622,-0.03937,-0.031496,-0.03937,-0.03937,-0.015748,0.015748,-0.007874,1,3,0.435676,0
2674,0.007874,-0.023622,-0.015748,-0.03937,0.,-0.007874,0.,-0.023622,1,3,0.435676,0
2675,-0.015748,-0.007874,-0.023622,-0.055118,-0.031496,-0.023622,-0.015748,-0.070866,1,3,0.416327,0
2676,0.047244,0.07874,0.023622,0.03937,-0.007874,-0.007874,0.,-0.070866,1,3,0.416327,0
2677,0.015748,0.11811,0.007874,0.023622,0.047244,-0.015748,0.03937,-0.023622,1,3,0.416327,0
2678,0.007874,-0.094488,-0.007874,-0.031496,-0.110236,-0.023622,0.007874,0.070866,1,3,0.416327,0
2679,-0.047244,-0.015748,0.,0.03937,0.031496,-0.015748,-0.015748,-0.094488,1,3,0.377627,0
2680,0.,-0.015748,-0.007874,0.023622,0.07874,0.,-0.015748,-0.015748,1,3,0.377627,0
2681,-0.023622,-0.03937,0.,-0.007874,-0.015748,0.007874,0.,0.07874,1,3,0.377627,0
2682,-0.023622,-0.03937,-0.023622,-0.031496,-0.007874,-0.055118,-0.031496,0.062992,1,3,0.377627,0
2683,-0.031496,-0.023622,-0.015748,0.,-0.047244,-0.031496,0.,-0.007874,1,3,0.338927,0
2684,0.007874,-0.007874,0.007874,0.03937,-0.015748,0.015748,0.031496,0.07874,1,3,0.338927,0
2685,-0.007874,-0.031496,-0.015748,-0.007874,0.07874,0.023622,-0.007874,0.031496,1,3,0.338927,0
2686,0.023622,-0.007874,-0.023622,-0.047244,-0.055118,-0.062992,-0.015748,-0.007874,1,3,0.338927,0
2687,-0.055118,-0.015748,-0.015748,0.023622,0.023622,-0.007874,-0.031496,0.03937,1,3,0.319577,0
2688,-0.007874,-0.007874,0.,-0.031496,0.007874,0.031496,0.,0.07874,1,3,0.319577,0
2689,0.,-0.055118,0.031496,0.023622,0.007874,0.,-0.023622,-0.015748,1,3,0.319577,0
2690,-0.015748,-0.015748,-0.015748,0.015748,-0.015748,0.007874,-0.007874,0.007874,1,3,0.319577,0
2691,0.023622,0.047244,-0.007874,-0.007874,-0.031496,0.094488,0.03937,0.055118,1,3,0.280877,0
2692,0.023622,0.031496,-0.007874,-0.047244,-0.023622,0.007874,-0.007874,-0.047244,1,3,0.280877,0
2693,0.,-0.007874,-0.015748,-0.007874,0.055118,0.023622,0.,0.070866,1,3,0.280877,0
2694,0.,0.055118,0.015748,0.062992,0.204724,0.055118,-0.015748,0.055118,1,3,0.261527,0
2695,0.007874,-0.023622,-0.007874,-0.055118,-0.07874,-0.031496,-0.023622,-0.031496,1,3,0.242177,0
2696,-0.015748,-0.055118,-0.007874,-0.015748,-0.047244,-0.015748,-0.062992,0.007874,1,3,0.242177,0
2697,0.,-0.015748,0.,-0.055118,-0.385827,0.031496,0.03937,0.070866,1,3,0.242177,0
2698,0.,0.,-0.03937,-0.149606,-0.181102,-0.023622,-0.062992,0.047244,1,3,0.242177,0
2699,0.007874,0.,0.007874,0.173228,0.259843,0.062992,0.,0.015748,1,3,0.203477,0
2700,0.015748,0.015748,0.015748,0.094488,0.,0.094488,0.007874,0.125984,1,3,0.203477,0
2701,-0.031496,-0.031496,-0.070866,-0.133858,0.070866,-0.149606,-0.086614,-0.023622,1,3,0.203477,0
2702,0.031496,0.015748,0.03937,0.102362,-0.15748,0.165354,0.062992,0.03937,1,3,0.203477,0
2703,-0.03937,-0.031496,-0.03937,-0.141732,-0.094488,-0.047244,-0.015748,0.102362,1,3,0.184127,0
2704,0.031496,0.015748,0.,-0.086614,-0.110236,-0.15748,-0.055118,-0.047244,1,3,0.184127,0
2705,-0.015748,-0.110236,0.,0.110236,0.204724,0.062992,0.023622,0.047244,1,3,0.164777,0
2706,-0.007874,-0.086614,-0.023622,-0.062992,-0.031496,0.070866,0.023622,0.031496,1,3,0.164777,0
2707,-0.03937,0.007874,-0.031496,-0.062992,-0.023622,-0.03937,-0.007874,-0.062992,1,3,0.145427,0
2708,0.023622,0.094488,0.015748,0.023622,-0.007874,0.007874,0.,-0.015748,1,3,0.145427,0
2709,0.031496,0.15748,-0.023622,-0.023622,0.015748,0.047244,-0.023622,0.031496,1,3,0.126077,0
2710,-0.023622,-0.141732,-0.03937,-0.015748,-0.031496,0.03937,-0.015748,-0.110236,1,3,0.126077,0
2711,-0.007874,-0.062992,0.047244,0.102362,0.03937,-0.086614,-0.007874,0.03937,1,3,0.106727,0
2712,0.,0.031496,-0.047244,-0.055118,-0.055118,0.031496,-0.031496,0.062992,1,3,0.106727,0
2713,-0.031496,-0.055118,-0.023622,-0.03937,0.031496,0.031496,0.,-0.047244,1,3,0.106727,0
2714,0.031496,-0.023622,-0.023622,-0.062992,-0.086614,0.062992,0.023622,0.086614,1,3,0.106727,0
2715,0.,0.023622,0.047244,0.047244,0.047244,0.055118,0.,-0.007874,1,3,0.087377,0
2716,0.03937,-0.007874,-0.031496,-0.086614,-0.015748,-0.007874,0.,-0.031496,1,3,0.087377,0
2717,-0.031496,0.007874,-0.007874,-0.031496,-0.047244,-0.007874,-0.015748,0.007874,1,3,0.068027,0
2718,0.,-0.07874,-0.031496,0.047244,0.031496,0.07874,-0.015748,0.,1,3,0.068027,0
2719,0.007874,-0.031496,0.,0.047244,0.094488,0.149606,0.,-0.03937,1,3,0.048677,0
2720,0.015748,0.007874,0.,-0.031496,-0.110236,0.204724,-0.03937,-0.062992,1,3,0.048677,0
2721,-0.023622,-0.03937,-0.023622,0.015748,0.086614,0.212598,0.,0.015748,1,3,0.029327,0
2722,-0.03937,-0.141732,-0.015748,-0.03937,-0.094488,0.259843,-0.070866,-0.007874,1,3,0.029327,0
2723,0.03937,0.07874,0.015748,0.055118,0.173228,0.259843,0.110236,-0.031496,1,3,0.009977,0
2724,-0.047244,0.015748,0.023622,0.03937,-0.125984,0.244094,0.047244,0.,1,3,0.009977,0
2725,-0.007874,-0.007874,-0.015748,-0.070866,0.015748,0.338583,-0.055118,-0.133858,1,3,0.009977,0
2726,-0.07874,0.23622,0.,-0.133858,-0.19685,0.228346,-0.023622,-0.07874,1,3,0.009977,0
2727,-0.047244,-0.251969,-0.07874,-0.062992,-0.062992,0.007874,-0.047244,0.086614,1,2,0.990627,0
2728,-0.047244,-0.023622,0.,0.015748,0.133858,0.015748,0.,-0.062992,1,2,0.990627,0
2729,0.007874,0.,0.,-0.015748,-0.338583,0.409449,0.015748,-0.03937,1,2,0.971277,0
2730,-0.015748,0.055118,0.015748,0.23622,0.401575,0.291339,0.015748,0.141732,1,2,0.971277,0
2731,0.047244,0.055118,-0.031496,-0.110236,-0.393701,-0.228346,-0.062992,-0.031496,1,2,0.951927,0
2732,-0.062992,-0.07874,-0.031496,-0.070866,0.149606,-0.448819,0.070866,-0.086614,1,2,0.951927,0
2733,-0.023622,-0.031496,0.015748,0.102362,0.023622,-0.992126,0.,-0.023622,1,2,0.932577,0
2734,-0.007874,0.007874,0.03937,0.055118,0.267717,-0.669291,-0.03937,0.070866,1,2,0.932577,0
2735,-0.015748,-0.023622,-0.015748,-0.11811,-0.11811,-0.362205,-0.023622,0.007874,1,2,0.913228,0
2736,-0.03937,-0.015748,-0.023622,0.102362,0.047244,-0.362205,-0.007874,-0.023622,1,2,0.913228,0
2737,0.031496,0.,0.,0.,0.047244,-1.007874,0.007874,-0.102362,1,2,0.913228,0
2738,0.007874,-0.015748,0.023622,-0.055118,-0.165354,-0.76378,-0.031496,-0.094488,1,2,0.913228,0
2739,-0.031496,-0.086614,-0.015748,0.007874,0.015748,-0.905512,0.007874,0.,1,2,0.893878,0
2740,0.023622,0.023622,0.023622,0.015748,0.055118,0.047244,0.,0.055118,1,2,0.893878,0
2741,-0.015748,0.086614,0.,0.007874,0.031496,0.480315,-0.055118,-0.173228,1,2,0.893878,0
2742,0.015748,-0.007874,0.007874,0.094488,0.228346,0.307087,0.031496,-0.094488,1,2,0.893878,0
2743,0.023622,0.188976,0.023622,0.015748,-0.110236,0.055118,0.023622,0.015748,1,2,0.874528,0
2744,-0.007874,-0.070866,-0.023622,0.015748,-0.086614,0.275591,-0.047244,0.,1,2,0.874528,0
2745,-0.007874,-0.023622,-0.015748,0.,-0.03937,-0.133858,0.007874,0.314961,1,2,0.874528,0
2746,0.,-0.031496,-0.007874,-0.047244,0.023622,0.062992,0.11811,-0.070866,1,2,0.874528,0
2747,-0.023622,0.015748,0.023622,0.023622,0.015748,0.047244,-0.094488,-0.047244,1,2,0.855178,0
2748,-0.023622,-0.062992,-0.055118,-0.03937,-0.188976,-0.96063,-0.031496,0.03937,1,2,0.855178,0
2749,-0.015748,-0.031496,-0.023622,-0.141732,-0.133858,-0.228346,0.047244,0.102362,1,2,0.855178,0
2750,-0.015748,0.015748,0.015748,0.188976,0.173228,-0.496063,-0.062992,0.,1,2,0.855178,0
2751,-0.007874,0.047244,0.,-0.173228,-0.362205,0.811024,0.03937,0.03937,1,2,0.855178,0
2752,-0.023622,-0.086614,-0.062992,-0.165354,-0.07874,0.84252,0.031496,0.094488,1,2,0.855178,0
2753,0.031496,0.031496,0.023622,0.133858,0.125984,0.858268,0.,-0.047244,1,2,0.855178,0
2754,-0.07874,-0.094488,-0.007874,-0.047244,-0.07874,0.645669,-0.070866,0.,1,2,0.855178,0
2755,0.015748,-0.015748,0.007874,0.094488,0.755906,0.275591,0.015748,0.007874,1,2,0.835828,0
2756,-0.031496,-0.047244,-0.070866,-0.165354,0.015748,0.055118,-0.141732,0.,1,2,0.835828,0
2757,0.031496,-0.07874,0.,0.181102,0.228346,0.181102,0.07874,-0.023622,1,2,0.835828,0
2758,0.023622,0.055118,0.047244,0.007874,0.023622,-0.19685,-0.023622,-0.094488,1,2,0.835828,0
2759,-0.031496,-0.007874,-0.015748,-0.062992,-0.055118,0.086614,0.03937,-0.086614,1,2,0.816478,0
2760,0.03937,0.023622,-0.031496,-0.007874,-0.259843,-0.015748,-0.102362,0.023622,1,2,0.816478,0
2761,0.03937,-0.023622,-0.023622,-0.015748,-0.11811,0.007874,-0.023622,0.094488,1,2,0.816478,0
2762,0.047244,0.094488,0.023622,-0.007874,-0.330709,0.133858,0.070866,0.094488,1,2,0.816478,0
2763,-0.015748,-0.094488,-0.023622,-0.102362,-0.220472,-0.062992,-0.023622,0.031496,1,2,0.816478,0
2764,-0.015748,0.023622,0.007874,0.023622,-0.086614,-0.070866,0.094488,-0.03937,1,2,0.816478,0
2765,-0.055118,0.047244,0.023622,0.031496,-0.173228,-0.023622,-0.07874,0.110236,1,2,0.816478,0
2766,-0.023622,-0.03937,0.03937,0.023622,0.03937,-0.086614,0.086614,-0.007874,1,2,0.816478,0
2767,0.031496,0.023622,0.047244,0.102362,0.,0.007874,-0.023622,0.110236,1,2,0.797128,0
2768,-0.015748,-0.031496,-0.110236,-0.165354,0.173228,-0.07874,-0.047244,0.015748,1,2,0.797128,0
2769,-0.031496,0.,-0.102362,-0.220472,-0.299213,-0.110236,0.023622,0.031496,1,2,0.797128,0
2770,0.,0.,0.07874,0.307087,0.275591,-0.03937,-0.023622,0.055118,1,2,0.797128,0
2771,-0.03937,0.,-0.007874,-0.007874,0.047244,-0.047244,-0.031496,-0.133858,1,2,0.777778,0
2772,0.023622,0.070866,0.19685,0.181102,0.,0.007874,0.047244,0.125984,1,2,0.777778,0
2773,0.015748,-0.015748,0.070866,-0.07874,-0.212598,-0.062992,-0.047244,-0.023622,1,2,0.777778,0
2774,0.015748,-0.023622,-0.03937,0.047244,0.23622,0.070866,-0.023622,0.03937,1,2,0.777778,0
2775,0.031496,-0.023622,-0.07874,-0.055118,-0.062992,0.275591,0.125984,0.055118,1,2,0.719728,0
2776,-0.047244,-0.031496,-0.062992,-0.031496,-0.094488,-0.023622,-0.188976,0.062992,1,2,0.719728,0
2777,-0.047244,0.03937,0.03937,-0.125984,0.125984,0.086614,0.047244,0.07874,1,2,0.719728,0
2778,-0.015748,0.03937,0.094488,0.204724,0.055118,0.070866,0.031496,0.11811,1,2,0.719728,0
2779,0.031496,0.03937,0.062992,0.228346,-0.141732,-0.125984,-0.086614,0.094488,1,2,0.661678,0
2780,0.03937,0.055118,0.007874,-0.03937,0.204724,0.283465,0.204724,-0.007874,1,2,0.661678,0
2781,-0.03937,0.007874,0.047244,-0.125984,0.110236,0.173228,0.,0.055118,1,2,0.661678,0
2782,0.023622,-0.015748,-0.070866,-0.062992,0.023622,-0.086614,-0.047244,-0.07874,1,2,0.661678,0
2783,0.007874,-0.03937,0.007874,0.055118,0.102362,0.023622,-0.102362,-0.094488,1,2,0.603628,0
2784,-0.023622,-0.031496,0.,0.007874,0.062992,-0.070866,-0.047244,-0.007874,1,2,0.603628,0
2785,-0.047244,-0.062992,-0.062992,0.094488,-0.055118,-0.055118,0.03937,0.03937,1,2,0.603628,0
2786,0.031496,0.070866,0.19685,0.15748,-0.283465,0.031496,-0.007874,-0.015748,1,2,0.603628,0
2787,0.023622,0.,0.086614,0.141732,0.291339,0.125984,0.102362,-0.007874,1,2,0.545578,0
2788,-0.015748,-0.023622,-0.173228,-0.307087,-0.007874,-0.15748,-0.03937,-0.03937,1,2,0.545578,0
2789,-0.110236,-0.141732,-0.307087,-0.307087,0.047244,-0.125984,-0.070866,-0.055118,1,2,0.545578,0
2790,0.023622,0.,0.03937,-0.15748,-0.102362,0.433071,0.102362,0.055118,1,2,0.545578,0
2791,-0.007874,-0.007874,-0.03937,0.023622,-0.385827,-0.228346,-0.062992,-0.023622,1,2,0.487528,0
2792,0.055118,0.07874,0.15748,0.322835,0.086614,-0.165354,-0.055118,-0.023622,1,2,0.487528,0
2793,0.031496,0.031496,0.015748,0.370079,0.181102,-0.259843,-0.062992,-0.023622,1,2,0.487528,0
2794,0.03937,0.062992,0.102362,0.055118,-0.23622,-0.070866,-0.03937,0.,1,2,0.487528,0
2795,0.031496,-0.015748,-0.11811,-0.401575,-0.023622,-0.11811,0.125984,-0.023622,1,2,0.410128,0
2796,-0.031496,-0.181102,-0.362205,-0.551181,0.047244,0.496063,0.173228,-0.007874,1,2,0.410128,0
2797,0.015748,0.055118,-0.023622,-0.110236,-0.023622,0.110236,-0.086614,-0.070866,1,2,0.390779,0
2798,-0.086614,-0.015748,0.141732,0.409449,0.244094,-0.299213,-0.165354,-0.15748,1,2,0.390779,0
2799,-0.094488,-0.023622,-0.141732,-0.086614,-0.23622,-0.141732,-0.055118,0.031496,1,2,0.390779,0
2800,-0.102362,-0.070866,-0.070866,0.110236,0.472441,0.047244,0.031496,0.,1,2,0.390779,0
2801,0.031496,-0.047244,-0.023622,-0.354331,-0.417323,0.212598,-0.015748,-0.086614,1,2,0.371429,0
2802,0.031496,0.047244,0.031496,0.19685,0.188976,0.023622,0.055118,0.015748,1,2,0.371429,0
2803,-0.007874,-0.031496,0.031496,-0.220472,-0.047244,-0.055118,-0.110236,-0.094488,1,2,0.352079,0
2804,-0.007874,-0.015748,0.070866,0.133858,-0.440945,-0.330709,-0.047244,-0.055118,1,2,0.352079,0
2805,0.,-0.023622,-0.141732,-0.212598,0.267717,-0.031496,0.015748,0.,1,2,0.332729,0
2806,-0.062992,-0.149606,-0.330709,-0.700787,-0.456693,-0.062992,-0.015748,0.,1,2,0.332729,0
2807,0.015748,0.070866,0.212598,0.346457,0.220472,-0.15748,-0.03937,-0.047244,1,2,0.313379,0
2808,-0.086614,-0.165354,-0.259843,-0.188976,0.015748,0.07874,-0.023622,-0.047244,1,2,0.313379,0
2809,0.047244,0.094488,0.472441,0.307087,-0.275591,-0.19685,-0.070866,0.023622,1,2,0.294029,0
2810,-0.023622,0.023622,-0.362205,-0.464567,0.149606,0.03937,0.062992,-0.047244,1,2,0.294029,0
2811,-0.07874,-0.055118,-0.015748,0.015748,0.007874,0.125984,0.062992,0.023622,1,2,0.274679,0
2812,0.086614,0.188976,0.401575,0.330709,0.094488,0.055118,0.007874,0.086614,1,2,0.274679,0
2813,-0.047244,-0.023622,-0.212598,-0.03937,0.464567,0.023622,-0.015748,0.,1,2,0.274679,0
2814,-0.125984,-0.086614,-0.259843,-0.645669,-0.338583,0.007874,-0.007874,0.055118,1,2,0.274679,0
2815,-0.031496,-0.094488,-0.149606,-0.188976,-0.110236,-0.062992,-0.110236,-0.062992,1,2,0.255329,0
2816,-0.047244,-0.055118,-0.102362,-0.291339,-0.19685,-0.031496,-0.031496,-0.086614,1,2,0.235979,0
2817,0.070866,0.102362,0.251969,0.377953,-0.031496,0.141732,0.125984,0.07874,1,2,0.235979,0
2818,0.07874,-0.055118,-0.047244,0.03937,0.251969,-0.346457,0.055118,0.141732,1,2,0.235979,0
2819,0.047244,0.070866,0.11811,0.086614,0.149606,-0.228346,0.047244,0.19685,1,2,0.216629,0
2820,-0.03937,-0.031496,-0.031496,-0.007874,-0.125984,-0.488189,-0.062992,0.188976,1,2,0.216629,0
2821,0.023622,0.062992,-0.094488,-0.496063,-0.464567,-0.330709,-0.023622,0.19685,1,2,0.216629,0
2822,0.047244,0.023622,0.055118,0.204724,0.267717,0.07874,-0.03937,0.07874,1,2,0.216629,0
2823,-0.03937,-0.102362,-0.228346,0.102362,-0.094488,0.07874,-0.062992,-0.070866,1,2,0.197279,0
2824,-0.086614,-0.047244,-0.102362,-0.165354,0.133858,0.346457,0.007874,0.055118,1,2,0.197279,0
2825,-0.023622,-0.031496,-0.11811,-0.15748,0.181102,0.685039,0.03937,0.070866,1,2,0.197279,0
2826,0.015748,0.03937,0.031496,-0.086614,-0.314961,0.228346,-0.062992,0.244094,1,2,0.197279,0
2827,0.,0.023622,0.015748,-0.023622,0.07874,0.401575,0.023622,0.425197,1,2,0.197279,0
2828,-0.015748,0.015748,0.094488,0.385827,-0.015748,0.590551,-0.03937,0.322835,1,2,0.197279,0
2829,-0.062992,-0.094488,-0.220472,-0.401575,-0.330709,0.11811,-0.023622,0.149606,1,2,0.177929,0
2830,-0.031496,0.023622,0.220472,0.173228,-0.062992,-0.062992,-0.062992,-0.031496,1,2,0.177929,0
2831,-0.023622,-0.047244,-0.204724,-0.346457,0.03937,-0.015748,0.015748,0.047244,1,2,0.139229,0
2832,0.031496,0.110236,0.283465,0.070866,-0.007874,-0.283465,0.062992,0.094488,1,2,0.139229,0
2833,0.03937,0.062992,0.354331,0.80315,0.393701,-0.590551,0.,0.11811,1,2,0.119879,0
2834,0.007874,-0.07874,-0.244094,-0.338583,-0.133858,-0.283465,-0.055118,-0.047244,1,2,0.119879,0
2835,0.,-0.023622,0.007874,-0.110236,0.11811,-0.165354,0.,-0.070866,1,2,0.119879,0
2836,-0.086614,-0.086614,-0.031496,-0.102362,-0.125984,-0.220472,-0.023622,-0.03937,1,2,0.119879,0
2837,0.,0.,-0.007874,0.181102,0.19685,0.007874,0.086614,0.03937,1,2,0.119879,0
2838,0.,0.015748,-0.031496,-0.149606,-0.244094,-0.11811,-0.007874,0.102362,1,2,0.119879,0
2839,-0.015748,-0.062992,-0.023622,-0.023622,0.110236,0.094488,0.015748,0.055118,1,2,0.042479,0
2840,0.149606,0.141732,0.047244,0.03937,-0.070866,-0.031496,0.070866,0.110236,1,2,0.042479,0
2841,-0.023622,-0.070866,-0.023622,0.,-0.125984,-0.023622,-0.07874,-0.125984,1,2,0.042479,0
2842,-0.070866,-0.03937,-0.007874,-0.086614,-0.023622,-0.133858,-0.031496,0.173228,1,2,0.042479,0
2843,0.03937,0.141732,0.031496,0.102362,0.141732,0.055118,-0.094488,0.,1,2,0.003779,0
2844,-0.031496,-0.07874,-0.015748,-0.062992,-0.062992,0.204724,-0.031496,0.,1,2,0.003779,0
2845,0.007874,-0.023622,-0.031496,-0.220472,-0.496063,-0.070866,-0.03937,0.125984,1,2,0.003779,0
2846,-0.015748,0.023622,0.023622,-0.055118,0.244094,0.070866,0.070866,0.03937,1,2,0.003779,0
2847,-0.023622,-0.055118,-0.141732,-0.062992,0.,-0.251969,-0.031496,0.055118,1,1,0.965079,0
2848,-0.047244,-0.062992,-0.141732,-0.23622,-0.125984,0.031496,0.007874,0.086614,1,1,0.965079,0
2849,0.023622,0.047244,0.244094,0.708661,0.15748,0.299213,0.047244,0.149606,1,1,0.965079,0
2850,-0.023622,-0.031496,-0.055118,-0.094488,0.110236,0.472441,0.,0.07874,1,1,0.965079,0
2851,0.062992,0.062992,0.275591,0.070866,-0.102362,-0.007874,0.015748,0.070866,1,1,0.945729,0
2852,-0.015748,0.,-0.141732,0.015748,0.19685,-0.181102,-0.062992,0.062992,1,1,0.945729,0
2853,-0.015748,-0.023622,-0.055118,-0.275591,-0.322835,-0.267717,-0.015748,0.102362,1,1,0.945729,0
2854,0.007874,-0.015748,0.,0.102362,0.062992,-0.149606,-0.015748,0.173228,1,1,0.926379,0
2855,-0.062992,-0.023622,-0.007874,0.086614,0.031496,-0.007874,0.,0.03937,1,1,0.907029,0
2856,-0.023622,-0.023622,-0.007874,0.055118,0.15748,0.,0.007874,0.094488,1,1,0.907029,0
2857,0.047244,0.055118,0.047244,0.094488,-0.015748,0.,-0.007874,-0.15748,1,1,0.88768,0
2858,0.007874,-0.055118,-0.047244,-0.212598,-0.251969,-0.047244,0.015748,-0.007874,1,1,0.88768,0
2859,0.007874,-0.023622,-0.031496,0.023622,-0.181102,-0.015748,-0.023622,-0.007874,1,1,0.86833,0
2860,-0.03937,0.007874,-0.149606,-0.283465,-0.220472,0.07874,0.047244,-0.07874,1,1,0.86833,0
2861,0.031496,0.007874,0.023622,0.03937,0.314961,0.125984,-0.070866,0.062992,1,1,0.86833,0
2862,-0.015748,-0.007874,0.,0.086614,0.15748,0.11811,0.110236,0.03937,1,1,0.86833,0
2863,-0.015748,-0.062992,0.03937,0.03937,0.,0.070866,-0.03937,-0.055118,1,1,0.84898,0
2864,0.007874,0.055118,0.291339,0.417323,0.133858,-0.228346,-0.031496,-0.015748,1,1,0.84898,0
2865,-0.023622,-0.047244,-0.283465,-0.551181,-0.125984,-0.07874,-0.03937,-0.007874,1,1,0.82963,0
2866,0.,-0.007874,0.015748,0.173228,0.055118,-0.015748,0.023622,-0.03937,1,1,0.82963,0
2867,0.055118,-0.023622,0.,0.03937,0.110236,0.015748,-0.047244,-0.023622,1,1,0.81028,0
2868,-0.047244,-0.086614,0.094488,0.07874,0.141732,0.204724,0.094488,0.03937,1,1,0.81028,0
2869,-0.023622,-0.015748,-0.15748,-0.23622,-0.165354,-0.055118,0.,0.,1,1,0.79093,0
2870,-0.007874,0.007874,0.015748,-0.094488,-0.165354,-0.110236,-0.141732,-0.086614,1,1,0.79093,0
2871,-0.102362,0.070866,0.062992,0.149606,0.251969,-0.102362,0.125984,0.110236,1,1,0.77158,0
2872,0.188976,0.188976,0.086614,0.086614,-0.047244,0.03937,-0.023622,-0.07874,1,1,0.77158,0
2873,-0.055118,-0.125984,-0.007874,0.259843,0.244094,0.125984,-0.007874,0.07874,1,1,0.77158,0
2874,-0.023622,-0.007874,-0.055118,-0.393701,-0.370079,-0.125984,-0.062992,-0.094488,1,1,0.77158,0
2875,0.007874,-0.031496,-0.007874,0.047244,0.110236,-0.023622,-0.023622,-0.062992,1,1,0.75223,0
2876,-0.015748,-0.023622,0.,0.15748,0.086614,0.110236,-0.007874,-0.023622,1,1,0.75223,0
2877,0.03937,0.015748,0.007874,-0.244094,0.204724,0.086614,0.03937,-0.023622,1,1,0.73288,0
2878,0.,-0.015748,-0.047244,0.346457,0.031496,-0.086614,-0.07874,-0.055118,1,1,0.73288,0
2879,-0.055118,-0.055118,-0.07874,-0.291339,-0.19685,-0.094488,-0.015748,0.03937,1,1,0.71353,0
2880,0.007874,0.03937,0.031496,0.047244,-0.251969,-0.023622,0.047244,0.031496,1,1,0.71353,0
2881,-0.047244,0.007874,0.,0.031496,0.188976,0.094488,-0.015748,0.007874,1,1,0.71353,0
2882,-0.015748,-0.047244,0.,0.,-0.070866,0.023622,0.03937,-0.047244,1,1,0.71353,0
2883,0.015748,0.007874,0.015748,0.03937,0.141732,-0.094488,-0.031496,0.007874,1,1,0.67483,0
2884,-0.023622,-0.055118,-0.102362,-0.19685,-0.173228,-0.11811,-0.047244,0.062992,1,1,0.67483,0
2885,0.015748,0.023622,0.07874,0.007874,0.086614,-0.086614,0.007874,0.023622,1,1,0.67483,0
